東京エムジー時計,,12,2,ー,時計,ROLEX,SY,,,16523,,A番 保　  ,,,,        不成立,        不成立,        不成立,,,,,,,    不成立,,,,,,,
東京エムジー時計,,12,3,ー,時計,ROLEX,SY,,,16523,,W番 保　  ,,,,        不成立,        不成立,        不成立,,,,,,,    不成立,,,,,,,
東京エムジー時計,,12,4,ー,時計,ROLEX,YG,,,18238,,W番 　ﾌﾞﾚｽ一部打痕  ,,,,落札,"        1,560,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,12,5,ー,時計,ROLEX,YG,,,18238,,W番 保　  ,,,,落札,"        2,240,000",,,,,,,,,,,,,
東京エムジー時計,,4,3,ー,時計,ROLEX,SS,,,16800,,9番 箱 保 1コマサブマリーナー   ,,,,落札,"        918,000",,,,,,,,,,,,,
東京エムジー時計,,4,4,ー,時計,ROLEX,SS,,,116610,,箱 保 2コマ,,,,落札,"        1,350,000",,,,,,,,,,,,,
東京エムジー時計,,4,5,ー,時計,ROLEX,SY,,,16613,,P番 箱 保 1コマ 錨サブマリーナー   ,,,,落札,"        1,450,000",,,,,,,,,,,,,
東京エムジー時計,,4,6,ー,時計,ROLEX,SY,,,116613,,V番 保 1コマ ケースサブマリーナー   ,,,,落札,"        1,650,000",,,,,,,,,,,,,
東京エムジー時計,,4,8,ー,時計,ROLEX,SS,,,126660,,箱 保（2022/4）2コマ,,,,落札,"        1,750,000",,,,,,,,,,,,,
東京エムジー時計,,4,9,ー,時計,ROLEX,SS,,,116520,,V番 箱 保 1コマデイトナ   ,,,,落札,"        2,510,000",,,,,,,,,,,,,
東京エムジー時計,,4,10,ー,時計,ROLEX,PT,,,118346,,K番 保  ケースデイデイト   ,,,,落札,"        6,000,000",,,,,,,,,,,,,
東京エムジー時計,,5,3,ー,時計,ROLEX,RG,,,118135,,,,,,落札,"        1,900,000",,,,,,,,,,,,,
東京エムジー時計,,5,6,ー,時計,ROLEX,SY,,,1503,,3番 保オイスターパーペチュアルデイト  文字盤見た目  ,,,,落札,"        650,000",,,,,,,,,,,,,
東京エムジー時計,,5,7,ー,時計,ROLEX,YG,,,69178,,L番 デイトジャスト  カレ遅  ,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,12,1,ー,時計,ROLEX,SY,,,116503,,ランダム番 保17　  ,,,,        不成立,        不成立,        不成立,,,,,,,    不成立,,,,,,,
東京エムジー時計,,12,2,ー,時計,ROLEX,SY,,,16523,,A番 保　  ,,,,        不成立,        不成立,        不成立,,,,,,,    不成立,,,,,,,
東京エムジー時計,,12,3,ー,時計,ROLEX,SY,,,16523,,W番 保　  ,,,,        不成立,        不成立,        不成立,,,,,,,    不成立,,,,,,,
東京エムジー時計,,12,4,ー,時計,ROLEX,YG,,,18238,,W番 　ﾌﾞﾚｽ一部打痕  ,,,,落札,"        1,560,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,12,5,ー,時計,ROLEX,YG,,,18238,,W番 保　  ,,,,落札,"        2,240,000",,,,,,,,,,,,,
東京エムジー時計,,13,3,ー,時計,ROLEX,SS,,,78350,,,,,,落札,"        65,000",,,,,,,,,,,,,
東京エムジー時計,,13,4,ー,時計,ROLEX,SY,,,16233,,L番 　不動・針回し不良  ,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,13,5,ー,時計,ROLEX,SY,,,16233,,E番 　  ,,,,        不成立,        不成立,        不成立,,,,,,,    不成立,,,,,,,
東京エムジー時計,,13,6,ー,時計,ROLEX,SY,,,16233,,Ｓ番 　  ,,,,落札,"        560,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,13,7,ー,時計,ROLEX,SW,,,16234,,L番 　不動・針回し不良  ,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,13,8,ー,時計,ROLEX,SW,,,16234,,L番 保　  ,,,,落札,"        711,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,13,9,ー,時計,ROLEX,SS,,,114270,,F番 保　  ,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,14,1,ー,時計,ROLEX,SS,,,116610,,ランダム番 保19　  ,,,,        不成立,        不成立,        不成立,,,,,,,    不成立,,,,,,,
東京エムジー時計,,14,2,ー,時計,ROLEX,SS,,,116610,,ランダム番 保18　  ,,,,落札,"        1,390,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,14,3,ー,時計,ROLEX,SY,,,116523,,M番 　  ,,,,落札,"        1,790,000",,,,,,,,,,,,,
東京エムジー時計,,14,4,ー,時計,ROLEX,SY,,,116233,,F番 保　  ,,,,落札,"        1,060,000",,,,,,,,,,,,,
東京エムジー時計,,14,5,ー,時計,ROLEX,SY,,,126603,,ランダム番 　  ,,,,落札,"        1,750,000",,,,,,,,,,,,,
東京エムジー時計,,14,6,ー,時計,ROLEX,SS,,,116710,,Ｚ番 　  ,,,,落札,"        1,290,000",,,,,,,,,,,,,
東京エムジー時計,,14,7,ー,時計,ROLEX,SW,,,179174,,ランダム番 　  ,,,,落札,"        619,000",,,,,,,,,,,,,
東京エムジー時計,,14,8,ー,時計,ROLEX,SS,,,126300,,ランダム番 保19　  ,,,,落札,"        1,220,000",,,,,,,,,,,,,
東京エムジー時計,,14,9,ー,時計,ROLEX,SS,,,114270,,Ｚ番 保ｶｰﾄﾞ　  ,,,,落札,"        660,000",,,,,,,,,,,,,
東京エムジー時計,,14,10,ー,時計,ROLEX,SW,,,179174,,Ｚ番 保ｶｰﾄﾞ 国ｻ保　  ,,,,落札,"        660,000",,,,,,,,,,,,,
東京エムジー時計,,15,1,ー,時計,ROLEX,SS,,,124200,,ランダム番 　  ,,,,落札,"        585,000",,,,,,,,,,,,,
東京エムジー時計,,15,2,ー,時計,ROLEX,SS,,,114270,,Y番 　  ,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,15,3,ー,時計,ROLEX,SW,,,179174,,Ｚ番 　  ,,,,落札,"        560,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,15,4,ー,時計,ROLEX,SW,,,116234,,V番 　  ,,,,落札,"        925,000",,,,,,,,,,,,,
東京エムジー時計,,15,5,ー,時計,ROLEX,SW,,,115234,,ランダム番 保21　  ,,,,落札,"        760,000",,,,,,,,,,,,,
東京エムジー時計,,15,6,ー,時計,ROLEX,SW,,,116234,,V番 保ｶｰﾄﾞ　  ,,,,落札,"        1,250,000",,,,,,,,,,,,,
東京エムジー時計,,15,7,ー,時計,ROLEX,,,,268622,,ランダム番 保22　  ,,,,落札,"        1,510,000",,,,,,,,,,,,,
東京エムジー時計,,15,8,ー,時計,ROLEX,SS,,,124060,,ランダム番 保21　  ,,,,落札,"        1,440,000",,,,,,,,,,,,,
東京エムジー時計,,15,9,ー,時計,ROLEX,SS,,,226570,,ランダム番 保21　  ,,,,落札,"        1,240,000",,,,,,,,,,,,,
東京エムジー時計,,15,10,ー,時計,ROLEX,SS,,,214270,,ランダム番 保16　  ,,,,落札,"        800,000",,,,,,,,,,,,,
東京エムジー時計,,16,1,ー,時計,ROLEX,,,,16622,,M番 　  ,,,,落札,"        910,000",,,,,,,,,,,,,
東京エムジー時計,,16,2,ー,時計,ROLEX,SY,,,16613,,Ｓ番 　  ,,,,落札,"        1,040,000",,,,,,,,,,,,,
東京エムジー時計,,16,3,ー,時計,ROLEX,SS,,,16610,,A番 保　  ,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,16,4,ー,時計,ROLEX,SS,,,16610,,Ｗ番 保 国ｻ保　  ,,,,落札,"        1,045,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,16,5,ー,時計,ROLEX,SS,,,16700,,A番 保　  ,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,16,6,ー,時計,ROLEX,SY,,,16233,,T番 　  ,,,,落札,"        615,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,16,7,ー,時計,ROLEX,SY,,,16233,,R番 　  ,,,,落札,"        595,000",,,,,,,,,,,,,
東京エムジー時計,,16,8,ー,時計,ROLEX,SY,,,16233,,Ｗ番 　  ,,,,落札,"        596,000",,,,,,,,,,,,,
東京エムジー時計,,16,9,ー,時計,ROLEX,SY,,,16233,,T番 　  ,,,,落札,"        491,000",,,,,,,,,,,,,
東京エムジー時計,,16,10,ー,時計,ROLEX,SY,,,16233,,E番 国ｻ保　  ,,,,落札,"        540,000",,,,,,,,,,,,,
東京エムジー時計,,17,1,ー,時計,ROLEX,SY,,,116503,,ランダム番 保  ,,,,落札,"        2,480,000",,,,,,,,,,,,,
東京エムジー時計,,17,2,ー,時計,ROLEX,,,,126622,,ランダム番 保  ,,,,落札,"        1,640,000",,,,,,,,,,,,,
東京エムジー時計,,17,3,ー,時計,ROLEX,SW,,,126234,,ランダム番 保 コマ  ,,,,落札,"        1,410,000",,,,,,,,,,,,,
東京エムジー時計,,17,4,ー,時計,ROLEX,SS,,,16610,,N番   ,,,,落札,"        780,000",,,,,,,,,,,,,
東京エムジー時計,,17,5,ー,時計,ROLEX,SW,,,116234,,M番 保  ,,,,落札,"        970,000",,,,,,,,,,,,,
東京エムジー時計,,17,6,ー,時計,ROLEX,SY,,,68273,,L番   ,,,,落札,"        538,000",,,,,,,,,,,,,
東京エムジー時計,,17,7,ー,時計,ROLEX,SR,,,1601,,2番   ,,,,落札,"        356,000",,,,,,,,,,,,,
東京エムジー時計,,17,8,ー,時計,ROLEX,SS,,,14000,,T番   ,,,,落札,"        330,000",,,,,,,,,,,,,
東京エムジー時計,,17,9,ー,時計,ROLEX,YG,,,69178,,E番   ,,,,落札,"        870,000",,,,,,,,,,,,,
東京エムジー時計,,17,10,ー,時計,ROLEX,SS,,,1500,,2番   ,,,,落札,"        531,000",,,,,,,,,,,,,
東京エムジー時計,,18,1,ー,時計,ROLEX,SS,,,126710,,ランダム番 保  ,,,,落札,"        2,150,000",,,,,,,,,,,,,
東京エムジー時計,,18,2,ー,時計,ROLEX,SS,,,116610,,G番   ,,,,落札,"        2,100,000",,,,,,,,,,,,,
東京エムジー時計,,18,3,ー,時計,ROLEX,,,,126622,,K番 保 コマ  ,,,,落札,"        1,800,000",,,,,,,,,,,,,
東京エムジー時計,,18,4,ー,時計,ROLEX,SS,,,116660,,G番 保 コマ  ,,,,落札,"        1,090,000",,,,,,,,,,,,,
東京エムジー時計,,18,5,ー,時計,ROLEX,SY,,,279173,,ランダム番 保 コマ2  ,,,,落札,"        1,080,000",,,,,,,,,,,,,
東京エムジー時計,,18,6,ー,時計,ROLEX,SS,,,14060,,A番   ,,,,落札,"        826,000",,,,,,,,,,,,,
東京エムジー時計,,18,7,ー,時計,ROLEX,SW,,,16234,,E番 コマ3  ,,,,落札,"        550,000",,,,,,,,,,,,,
東京エムジー時計,,18,8,ー,時計,ROLEX,SW,,,79174,,F番 保 コマ3  ,,,,落札,"        354,000",,,,,,,,,,,,,
東京エムジー時計,,18,9,ー,時計,ROLEX,SY,,,69173,,R番   ,,,,落札,"        350,000",,,,,,,,,,,,,
東京エムジー時計,,21,1,ー,時計,ROLEX,SR,,,126231,,ランダム番 保 コマ　取扱注意  ,,,,落札,"        1,885,000",,,,,,,,,,,,,
東京エムジー時計,,21,2,ー,時計,ROLEX,SY,,,16613,,X番 コマ  ,,,,落札,"        990,000",,,,,,,,,,,,,
東京エムジー時計,,23,1,ー,時計,ROLEX,SY,,,16013,,,,,,落札,"        520,000",,,,,,,,,,,,,
東京エムジー時計,,24,1,ー,時計,ROLEX,YG,,,69178,,R番 ｹｰｽ 取説 修明(2016年) 枕　旧ﾀﾞｲﾔ  ,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,24,2,ー,時計,ROLEX,,,,,,ｹｰｽ,,,,        不成立,        不成立,        不成立,,,,,,,    不成立,,,,,,,
東京エムジー時計,,25,8,ー,時計,ROLEX,その他,,,6917,,71番 台  ,,,,落札,"        619,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,25,9,ー,時計,ROLEX,YG,,,18238,,X番   ,,,,落札,"        1,940,000",,,,,,,,,,,,,
東京エムジー時計,,25,10,ー,時計,ROLEX,SS,,,214270,,保,,,,落札,"        810,000",,,,,,,,,,,,,
東京エムジー時計,,26,1,ー,時計,ROLEX,SY,,,16233,,T番 　  ,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,26,2,ー,時計,ROLEX,SY,,,16233,,E番 　  ,,,,        不成立,        不成立,        不成立,,,,,,,    不成立,,,,,,,
東京エムジー時計,,26,3,ー,時計,ROLEX,SY,,,16233,,Ｗ番 保　  ,,,,落札,"        633,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,26,4,ー,時計,ROLEX,SY,,,16233,,E番 　  ,,,,落札,"        545,000",,,,,,,,,,,,,
東京エムジー時計,,26,5,ー,時計,ROLEX,SY,,,16013,,96番 　  ,,,,落札,"        511,000",,,,,,,,,,,,,
東京エムジー時計,,26,6,ー,時計,ROLEX,SS,,,16610,,L番 保　  ,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,26,7,ー,時計,ROLEX,SS,,,16600,,T番 　  ,,,,落札,"        790,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,26,8,ー,時計,ROLEX,SY,,,16713,,X番 保(1994/8) 国ｻ保　スティック  ,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,26,9,ー,時計,ROLEX,SS,,,16710,,Ｓ番 保 替ﾍﾞﾙﾄ 国ｻ保　  ,,,,落札,"        1,400,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,26,10,ー,時計,ROLEX,SY,,,16613,,A番 保　  ,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,27,1,ー,時計,ROLEX,SY,,,16233,,Ｗ番 　  ,,,,        不成立,        不成立,        不成立,,,,,,,    不成立,,,,,,,
東京エムジー時計,,27,2,ー,時計,ROLEX,SY,,,16233,,X番 ﾘｭｰｽﾞ　  ,,,,落札,"        530,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,27,3,ー,時計,ROLEX,SY,,,16233,,R番 　  ,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,27,4,ー,時計,ROLEX,SY,,,16233,,C番 保　  ,,,,落札,"        650,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,27,5,ー,時計,ROLEX,SY,,,16233,,T番 　  ,,,,落札,"        540,000",,,,,,,,,,,,,
東京エムジー時計,,27,6,ー,時計,ROLEX,SW,,,16014,,58番 国ｻ保　  ,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,27,7,ー,時計,ROLEX,SW,,,16234,,Ｗ番 　  ,,,,落札,"        570,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,27,8,ー,時計,ROLEX,SS,,,16610,,保 国ｻ保,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,27,9,ー,時計,ROLEX,SS,,,16610,,Ｋ番 　  ,,,,        不成立,        不成立,        不成立,,,,,,,    不成立,,,,,,,
東京エムジー時計,,27,10,ー,時計,ROLEX,SS,,,14060,,Z番 保ｶｰﾄﾞ　  ,,,,落札,"        1,050,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,28,1,ー,時計,ROLEX,SW,,,16014,,83番 　  ,,,,落札,"        428,000",,,,,,,,,,,,,
東京エムジー時計,,28,2,ー,時計,ROLEX,SW,,,16234,,Ｓ番 保　  ,,,,落札,"        700,000",,,,,,,,,,,,,
東京エムジー時計,,28,3,ー,時計,ROLEX,SY,,,16233,,Ｗ番 　  ,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,28,4,ー,時計,ROLEX,SY,,,16233,,T番 保　  ,,,,        不成立,        不成立,        不成立,,,,,,,    不成立,,,,,,,
東京エムジー時計,,28,5,ー,時計,ROLEX,SY,,,16233,,E番 修明　  ,,,,落札,"        545,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,28,6,ー,時計,ROLEX,SS,,,14270,,A番 保　  ,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,28,7,ー,時計,ROLEX,SS,,,14060,,U番 　  ,,,,        不成立,        不成立,        不成立,,,,,,,    不成立,,,,,,,
東京エムジー時計,,28,8,ー,時計,ROLEX,SS,,,14060,,Ｋ番 保　  ,,,,        不成立,        不成立,        不成立,,,,,,,    不成立,,,,,,,
東京エムジー時計,,28,9,ー,時計,ROLEX,SS,,,16610,,X番 　  ,,,,落札,"        826,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,28,10,ー,時計,ROLEX,SS,,,16610,,Ｓ番 保 修明 替ﾍﾞｾﾞﾙ　  ,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,29,1,ー,時計,ROLEX,SS,,,14000,,Ｓ番 保　  ,,,,落札,"        470,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,29,2,ー,時計,ROLEX,SW,,,16234,,X番 国ｻ保　  ,,,,落札,"        506,000",,,,,,,,,,,,,
東京エムジー時計,,29,3,ー,時計,ROLEX,SS,,,16220,,X番 　  ,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,29,4,ー,時計,ROLEX,SS,,,16220,,Ｓ番 　ノンポリ  ,,,,落札,"        530,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,29,5,ー,時計,ROLEX,SW,,,16234,,R番 保　  ,,,,落札,"        690,000",,,,,,,,,,,,,
東京エムジー時計,,29,6,ー,時計,ROLEX,SS,,,14000,,Ｋ番 保　  ,,,,落札,"        500,000",,,,,,,,,,,,,
東京エムジー時計,,29,7,ー,時計,ROLEX,SS,,,14000,,A番 　  ,,,,落札,"        369,000",,,,,,,,,,,,,
東京エムジー時計,,29,8,ー,時計,ROLEX,SS,,,16200,,A番 　  ,,,,落札,"        580,000",,,,,,,,,,,,,
東京エムジー時計,,29,9,ー,時計,ROLEX,SW,,,16234,,R番 ﾘｭｰｽﾞ　  ,,,,落札,"        460,000",,,,,,,,,,,,,
東京エムジー時計,,29,10,ー,時計,ROLEX,SS,,,14000,,Ｋ番 　  ,,,,落札,"        369,000",,,,,,,,,,,,,
東京エムジー時計,,30,1,ー,時計,ROLEX,SS,,,76030,,A番 　  ,,,,落札,"        231,000",,,,,,,,,,,,,
東京エムジー時計,,30,2,ー,時計,ROLEX,SS,,,76080,,P番 保　  ,,,,落札,"        243,000",,,,,,,,,,,,,
東京エムジー時計,,30,3,ー,時計,ROLEX,SW,,,67194,,95番 　  ,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,30,4,ー,時計,ROLEX,SY,,,69173,,98番 　  ,,,,落札,"        350,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,30,5,ー,時計,ROLEX,YG,,,69178,,85番 　  ,,,,        不成立,        不成立,        不成立,,,,,,,,,,,,,
東京エムジー時計,,30,6,ー,時計,ROLEX,YG,,,69178,,L番 保　  ,,,,        不成立,        不成立,        不成立,,,,,,,    不成立,,,,,,,
東京エムジー時計,,30,8,ー,時計,ROLEX,SS,,,67480,,Ｎ番 　  ,,,,        不成立,        不成立,        不成立,,,,,,,    不成立,,,,,,,
東京エムジー時計,,30,9,ー,時計,ROLEX,YG,,,69138,,86番 　  ,,,,        不成立,        不成立,        不成立,,,,,,,    不成立,,,,,,,
東京エムジー時計,,30,10,ー,時計,ROLEX,SW,,,69174,,Ｎ番 　  ,,,,落札,"        350,000",,,,,,,    不成立,,,,,,,
東京エムジー時計,,31,1,ー,時計,ROLEX,その他,,,6917,,4番   ,,,,落札,"        230,000",,,,,,,,,,,,,
東京エムジー時計,,31,2,ー,時計,ROLEX,,,,,,,,,,落札,"        115,000",,,,,,,,,,,,,
東京エムジー時計,,31,3,ー,時計,ROLEX,SY,,,69173,,E番 日ロレ保 国サ保  ,,,,落札,"        415,000",,,,,,,,,,,,,
東京エムジー時計,,31,4,ー,時計,ROLEX,SY,,,69173,,T番   ,,,,落札,"        350,000",,,,,,,,,,,,,
東京エムジー時計,,31,5,ー,時計,ROLEX,SW,,,68274,,U番   ,,,,落札,"        605,000",,,,,,,,,,,,,
東京エムジー時計,,31,6,ー,時計,ROLEX,SY,,,79173,,A番   ,,,,落札,"        340,000",,,,,,,,,,,,,
東京エムジー時計,,31,7,ー,時計,ROLEX,SR,,,1601,,2番   ,,,,落札,"        362,000",,,,,,,,,,,,,
東京エムジー時計,,31,8,ー,時計,ROLEX,SW,,,16234,,S番 保  ,,,,落札,"        687,000",,,,,,,,,,,,,
東京エムジー時計,,32,4,ー,時計,ROLEX,PT,,,6426,,2番   ,,,,落札,"        210,000",,,,,,,,,,,,,
東京エムジー時計,,32,6,ー,時計,ROLEX,PT,,,6466,,7番 リューズパーツ  ,,,,落札,"        149,000",,,,,,,,,,,,,
